Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,postal code
€575000,Wittenonnenstraat 67,3,Not specified,Not specified,0,0,0,461,35,0,0,Good,0,1,0,0,1,0,0,10664965,8470
€406500,Wittenonnenstraat 67,3,Not specified,Not specified,0,0,0,311,0,0,0,Good,0,1,0,0,2,0,Gas,10664964,8450
€301500,Wittenonnenstraat 67,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664962,8400
€,Wittenonnenstraat 67,5,Not specified,Not specified,0,0,0,0,0,0,0,Good,0,1,0,0,1,0,Gas,10664960,8400
€331500,Wittenonnenstraat 67,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664959,8480
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664908,1070
€378000,Avenue Louise 200,0,B,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664902,1190
€425000,Ch. de Charleroi 95,3,D,337,0,Yes,0,1178,65,0,0,Just renovated,0,1,1,0,1,0,Fuel oil,10664896,1367
€230000,Ch. de Charleroi 95,3,G,541,0,0,16,693,28,0,0,To restore,0,1,0,0,1,0,Fuel oil,10664888,1457
€,Ch. de Charleroi 95,5,E,362,0,0,24,760,46,0,0,Good,0,1,1,0,3,0,Fuel oil,9,3
€411000,Ch. de Charleroi 95,4,B,115,0,0,35,534,50,0,0,Good,0,2,1,0,1,0,0,10664884,1457
€219000,Ch. de Charleroi 95,2,D,316,0,0,0,65,23,0,0,Good,0,1,0,0,2,0,Gas,10664885,1300
€159000,Ch. de Charleroi 95,2,G,621,0,0,0,120,23,0,0,Good,0,1,0,0,1,0,Fuel oil,10664882,5140
€,Ch. de Charleroi 95,1,E,374,0,0,0,0,25,0,0,Good,0,1,0,0,1,0,Electric,10664878,1457
€309000,Ch. de Charleroi 95,4,D,306,0,Yes,0,2754,17,0,0,To restore,0,1,0,0,1,0,Gas,10664873,1360
€,Ch. de Charleroi 95,3,F,496,0,0,0,2743,45,0,0,To restore,0,1,0,0,1,0,Fuel oil,10664866,5140
€,Ch. de Charleroi 95,6,D,261,0,Yes,0,1333,0,0,0,To restore,0,0,1,0,1,0,Fuel oil,89,3
€,Ch. de Charleroi 95,6,D,261,0,Yes,0,1333,0,0,0,To restore,0,0,1,0,1,0,Fuel oil,10664857,1360
€215000,Ch. de Charleroi 95,2,C,198,0,0,0,0,25,0,0,Good,0,1,0,0,1,0,Gas,10664856,5030
€395000,Ch. de Charleroi 95,4,B,115,0,0,36,450,25,0,0,Good,0,1,2,0,3,0,Gas,10664854,1457
€269000,Ch. de Charleroi 95,4,E,385,0,Yes,0,374,22,0,0,Good,0,1,0,0,1,0,0,10664850,1360
€219000,Ch. de Charleroi 95,2,D,322,0,0,0,65,24,0,0,Good,0,0,1,0,2,0,Gas,10664846,1300
€358000,Ch. de Charleroi 95,4,B,115,0,0,32,266,25,0,0,Good,0,2,1,0,1,0,Gas,10664844,1457
€545000,Ch. de Charleroi 95,5,B,115,0,0,59,858,60,0,0,Good,0,1,2,0,1,0,0,10664843,1457
€379000,Ch. de Charleroi 95,2,A,75,0,0,16,0,53,0,0,Good,0,0,1,0,1,0,0,10664840,5100
€329500,Avenue Louise 200,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664819,1730
€779000,Vaartstraat 176,4,Not specified,Not specified,0,0,0,1500,0,4,0,0,0,2,0,0,0,0,0,10664818,3271
€),Avenue Louise 200,0,A,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664813,1070
€480000,Avenue Louise 200,4,B,70,0,0,25,0,38,4,2023,0,0,2,0,0,2,USA hyper equipped,Gas,10664812,1082
€355000,Avenue Louise 200,2,B,70,0,0,7,0,30,4,2023,0,0,1,0,0,2,USA hyper equipped,Gas,10664811,1082
€195000,Avenue Louise 200,0,B,70,0,0,0,0,26,4,2023,0,0,1,0,0,1,USA hyper equipped,Gas,10664810,1082
€5.000,Avenue Louise 200,1,B,70,0,0,2,0,30,4,2023,0,0,1,0,0,1,USA hyper equipped,Gas,10664809,1082
€,Avenue Louise 200,3,B,70,0,0,13,0,33,4,2023,0,0,2,0,0,2,USA hyper equipped,Gas,10664808,1082
€185000,Avenue Louise 200,0,C,115,0,0,0,0,27,2,0,0,0,1,0,0,1,Installed,Gas,10664807,1150
€215000,Avenue Louise 200,0,C,115,0,0,5,0,27,2,0,0,0,1,0,0,1,Installed,Gas,10664806,1150
€189500,Avenue Louise 200,0,C,115,0,0,0,0,25,2,0,0,0,1,0,0,1,Installed,Gas,10664805,1150
€25.000.Sale,Avenue Louise 200,1,B,75,0,0,7,0,35,2,2023,0,0,1,0,0,0,USA hyper equipped,Gas,10664804,1190
€207000,Avenue Louise 200,0,B,75,0,0,3,0,27,2,2023,0,0,0,0,0,0,USA hyper equipped,Gas,10664803,1190
€25.000.,Avenue Louise 200,3,B,75,0,0,10,0,42,2,2023,0,0,1,1,0,2,USA hyper equipped,Gas,10664802,1190
€25000.,Avenue Louise 200,2,B,75,0,0,15,0,30,2,2023,0,0,1,0,0,0,USA hyper equipped,Gas,10664801,1190
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664800,1070
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664795,1070
€250000,"Avenue de la Gare, 171",11,D,286,No,0,0,665,0,2,1918,To renovate,0,3,0,Yes,0,0,Fuel oil,2,3
€695000,Vorstlaan 292,2,B,125,No,0,8,0,0,2,2018,As new,0,2,1,0,2,USA hyper equipped,Gas,10664791,2000
€245000,Strandschelplaan 2,3,F,758,0,0,0,60,0,3,0,Good,0,1,0,0,1,0,0,10664784,8000
€239000,Strandschelplaan 2,1,Not specified,Not specified,0,Yes,0,0,34,0,0,Good,0,1,0,0,1,0,Gas,10664783,8434
€185000,Strandschelplaan 2,1,B,162,0,Yes,0,0,0,0,0,Good,0,1,0,0,1,0,Gas,10664782,8310
€579000,Strandschelplaan 2,5,B,162,0,Yes,0,718,0,3,0,Just renovated,0,1,1,0,2,0,Gas,10664781,8940
€.,Strandschelplaan 2,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664780,8434
€499000,Strandschelplaan 2,4,B,168,0,0,16,149,0,3,0,Good,0,1,0,0,3,0,0,10664779,8400
€359000,Strandschelplaan 2,2,D,352,0,0,17,0,28,0,0,Just renovated,0,1,0,0,2,0,Gas,10664777,8000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664774,8490
€425000,Strandschelplaan 2,1,B,112,0,0,7,0,74,0,0,Just renovated,0,0,1,0,1,0,Gas,10664773,8400
€339000,Strandschelplaan 2,3,C,292,0,0,10,0,30,0,0,Just renovated,0,3,2,0,1,0,0,10664770,8400
€129000,Place Communale 18,1,D,325,Yes,0,10,240,18,2,1950,To renovate,0,1,1,Yes,1,Installed,Electric,9,3
€115000,Place Communale 18,1,D,325,Yes,0,10,240,18,2,1950,To renovate,0,1,1,Yes,1,Installed,Electric,0,3
€120000,Kerkstraat 2,1,F,636,0,0,10,90,0,2,1850,To renovate,0,1,0,0,1,Semi equipped,Gas,10664768,9170
€140000,Place Albert 1er 9,2,Not specified,Not specified,Yes,0,20,200,15,4,0,0,0,0,1,0,1,USA hyper equipped,Gas,10664765,5530
€29.000.,Strijdersstraat 8,3,C,225,0,0,0,0,0,3,1973,To renovate,0,1,0,0,1,0,0,10664764,2650
€449000,Kerklaan 66/1,3,B,114,0,0,0,886,0,3,2011,0,0,1,1,0,2,Semi equipped,Gas,10664763,1570
€747000,Dr. Persoonslaan 15 b,5,D,320,0,0,0,751,0,4,1949,Good,0,1,0,0,2,0,Gas,10664758,2800
€295000,Poteauerstrasse 90,3,G,530,0,0,0,2897,44,4,1875,0,0,1,0,0,2,Installed,Fuel oil,10664757,4780
€130000,Bergstrasse 44,2,C,218,0,0,0,0,0,0,1978,Good,0,1,0,0,0,Installed,Electric,10664756,4700
€328000,Veltwijcklaan 5,3,C,235,0,0,12,194,30,2,1969,Good,0,1,0,0,2,Semi equipped,Gas,10664755,2180
€313000,Antwerpsesteenweg 211,4,D,363,No,0,0,49,25,0,0,Good,0,2,2,0,2,Installed,Gas,10664753,9000
€323000,Antwerpsesteenweg 211,3,C,267,No,0,0,184,22,2,0,Just renovated,0,0,1,Yes,2,Not installed,Gas,10664752,9032
€367000,Antwerpsesteenweg 211,3,E,433,No,0,14,160,44,2,0,To renovate,0,1,0,0,1,Semi equipped,Gas,10664751,9000
€460000,Koolmijnlaan 147,6,B,156,0,0,0,811,0,4,1957,0,0,2,0,0,0,0,Gas,10664750,3970
€235000,Rue de la Station 3,0,D,314,0,0,0,0,0,2,0,Good,0,0,3,0,4,0,0,10664745,4020
€395000,Rue Notre Dame 130,4,F,444,0,0,50,1294,24,4,1964,0,0,1,1,0,3,Semi equipped,Fuel oil,10664742,5530
€,rue des juifs 26,0,G,835,0,0,22,0,0,2,0,Good,0,1,0,0,0,0,Gas,10664740,7024
€255000,Tiensesteenweg 140 D,2,C,256,0,0,39,400,25,2,1930,Good,0,1,0,0,2,Installed,Gas,10664739,3300
€350000,Grand Place 11,3,Not specified,Not specified,No,0,0,265,17,2,0,To renovate,0,1,0,0,0,0,0,10664734,1400
€650000,Avenue de Maire 202,4,D,271,0,0,0,0,0,4,0,0,0,1,0,0,0,0,Fuel oil,10664732,7500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10664731,7543
€275000,Rue Archimède 17,1,G,401,No,0,0,0,20,2,1934,To be done up,0,1,0,0,0,0,Gas,10664730,1150
€349000,"Boulevard d'Avroy, 55",2,B,145,No,0,0,44,0,2,0,0,0,1,0,0,0,0,Gas,10664726,4000
€).,Route du Condroz 151,4,F,502,0,0,0,601,25,3,1964,Good,0,0,1,0,1,Semi equipped,Fuel oil,88,3
€239000,Leuvensestraat 70,3,B,155,No,0,0,70,20,2,0,Good,0,2,0,0,3,Installed,Gas,10664721,3300
€,Rue Hankar 6,3,D,322,No,0,15,2789,32,3,0,0,0,1,1,0,2,Installed,Fuel oil,10664385,7390
€269000,Hulstedorp 18,3,B,197,No,Yes,0,171,0,0,0,As new,0,0,0,0,1,Hyper equipped,Gas,10664716,8550
€550000,"Avenue des Combattants, 9",4,D,270,No,0,0,1398,44,4,1974,0,0,1,1,0,0,Installed,Fuel oil,10664715,1320
€,Rue d'Horpmael 26,3,Not specified,Not specified,0,0,0,2114,0,4,0,0,0,0,0,0,0,0,0,10664714,4020
€,Grand Place 11,3,C,253,No,0,0,0,0,3,2011,Good,0,1,0,0,0,0,Gas,10664713,7190
€239000,Impasse Saint-Paul 16,2,A,64,No,0,12,0,55,0,0,As new,0,1,0,0,1,Installed,0,10664712,7500
€365000,Avenue Franklin Roosevelt 22A,5,E,416,No,0,33,194,36,2,1947,0,0,1,0,0,2,Installed,Fuel oil,10664711,4000
€125000,Rue de Nimy 31A/0-1,2,C,250,No,0,5,0,0,2,0,0,0,1,0,0,1,0,Gas,10664706,7000
€,Grand Place 11,3,C,253,No,0,0,0,0,3,2011,Good,0,1,0,0,0,0,Gas,10664705,7180
€325000,Rue de Nimy 31A/0-1,3,D,295,No,0,50,245,15,2,0,0,0,2,1,0,2,Installed,Gas,10664698,7100
€,rue des juifs 26,0,G,545,0,0,25,0,0,3,0,Good,0,1,0,0,1,Semi equipped,Gas,10664694,7024
€475000,Noordstraat 10,5,B,155,No,Yes,0,453,0,3,0,Good,0,1,0,0,2,Installed,Fuel oil,10664691,8630
€,Chaussée de Bruxelles 2,3,C,206,No,0,13,155,22,2,1899,0,0,2,0,0,0,0,Gas,10664689,1470
€387500,Lindenlaan 1,3,Not specified,Not specified,No,0,0,395,0,3,1932,Good,0,1,0,0,0,0,Gas,10664682,2340
€215000,Alfons Pieterslaan 47,3,F,603,No,Yes,0,211,0,2,1935,To be done up,0,1,0,0,2,Installed,Gas,10664680,8400
€372600,Avenue Alphonse Allard 288,3,Not specified,Not specified,No,0,13,0,0,3,2022,0,0,2,0,0,0,0,0,1420,27
€336000,Boulevard de l'Europe 2-1,3,E,422,0,0,0,0,0,0,0,0,0,1,0,0,0,Semi equipped,Gas,10664676,1300
€395000,Rue du Bosquet 29,2,E,396,0,0,15,445,45,2,0,0,0,1,0,0,2,Installed,Fuel oil,10664671,1315
€495000,Rue du Bosquet 29,4,E,420,0,Yes,0,1175,40,4,0,0,0,1,0,0,1,Semi equipped,Fuel oil,10664670,1390
€330000,Chaussée de Renaix 55,3,E,387,No,0,36,900,0,4,0,Just renovated,0,1,1,0,2,0,0,10664669,7760
€785000,Winderickxplein 25,6,Not specified,Not specified,0,Yes,0,856,0,4,1976,Good,0,2,0,0,2,USA installed,Gas,10664663,1640
€319000,"Avenue des Cerisiers, 95",1,D,179,No,0,0,0,25,2,1879,Just renovated,0,1,1,0,2,Semi equipped,0,10664662,1050
€231000,"Avenue des Cerisiers, 95",1,F,296,No,0,0,0,25,2,1879,To be done up,0,1,1,0,1,Semi equipped,0,10664661,1050
€319000,"Avenue des Cerisiers, 95",1,D,179,No,0,0,0,25,2,1879,Just renovated,0,1,1,0,2,Semi equipped,0,10664660,1050
€1000000,Rue des Etangs 28,7,Not specified,Not specified,No,Yes,0,1910,0,26,0,As new,0,6,1,Yes,1,0,Gas,10664657,6700
€189000,Rue des Etangs 28,1,F,468,No,0,0,0,19,2,0,Good,0,1,0,No,1,Installed,0,10664656,6791
€539000,Rue des Etangs 28,4,C,195,No,0,0,6200,0,0,2012,Good,0,2,0,No,1,0,Gas,10664655,6720
€349000,Rue des Etangs 28,2,G,651,No,0,0,793,23,0,0,To renovate,0,1,0,No,1,0,Wood,10664653,6717
€725000,Rue des Etangs 28,0,C,231,No,0,0,0,0,3,1978,To renovate,0,0,0,No,0,0,Fuel oil,10664651,6792
€339000,Rue des Etangs 28,4,E,345,No,0,0,338,0,3,1950,Good,0,1,0,Yes,2,0,Fuel oil,10664650,6791
€399000,Koningsstraat 23,2,B,102,No,0,0,0,28,0,0,Good,0,0,0,0,1,Hyper equipped,Electric,10664649,8400
€449000,Rue des Etangs 28,3,G,553,No,0,0,2100,0,0,0,To be done up,0,0,0,No,0,Installed,Fuel oil,10664648,6790
€106000,Chemin des Sages 7,1,E,228,0,0,0,0,0,0,1990,0,0,0,1,0,0,0,0,10664647,1200
€.,Chemin des Sages 7,1,D,312,0,0,0,0,0,0,1975,0,0,0,1,0,0,0,0,10664645,1348
€155000,Voerhoek 14,0,G,389,0,0,5,0,0,0,1973,0,0,1,0,0,1,0,0,10664643,1170
€1250000,Mechelbaan 509,5,A+,-3,0,Yes,0,2276,0,4,0,0,0,3,0,0,0,Installed,0,10664636,2580
€209000,Lapzeisstraat 38,2,C,281,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10664635,3620
€650000,Av G.Dossin de st Georges 5 bte 6,4,E,244,0,0,32,155,28,2,1910,Good,0,2,0,Yes,4,Installed,Gas,10664634,1150
€239000,Boulevard Delwart 11,2,A,64,0,0,12,0,55,0,0,0,0,0,0,0,0,0,0,10664633,7500
€265000,Avenue de Woluwe-Saint-Lambert 35,2,Not specified,Not specified,0,0,0,0,0,3,0,0,0,0,1,0,1,Semi equipped,Gas,10664632,1080
€309000,Chaussee de Marche 488,3,F,459,0,0,24,846,24,4,1988,0,0,1,0,0,1,Installed,Fuel oil,10664631,5100
€249000,av. Charles-quint 124,2,F,324,0,0,30,0,0,2,2010,Good,0,1,0,Yes,1,Installed,Electric,10664630,1082
€249000,av. Charles-quint 124,2,F,324,0,0,30,0,0,2,2010,Good,0,1,0,Yes,1,Installed,Electric,10664629,1080
€425000,Chaussée de Bruxelles 2,4,F,Not specified,No,0,0,906,0,4,0,0,0,2,0,0,0,0,Fuel oil,10664627,1470
€,Sluizeken 16,1,B,115,0,0,0,0,22,3,2013,0,0,1,0,0,1,Hyper equipped,0,10664606,9000
€,Sluizeken 16,1,B,115,0,0,0,0,22,3,2013,0,0,1,0,0,1,Hyper equipped,0,10664605,9000
€440000,Rue de la Station 31,2,F,Not specified,0,0,0,0,35,4,1986,0,0,1,0,0,1,0,Gas,10664604,1332
€,Sluizeken 16,1,B,115,0,0,0,0,22,3,2013,As new,0,1,0,0,1,Hyper equipped,Gas,10664603,9000
€235000,Sluizeken 16,1,F,579,No,0,0,902,20,2,0,Good,0,1,0,No,1,Installed,Electric,10664602,9000
€324000,Franz Wittoucklaan 31,3,C,222,No,Yes,0,0,0,2,1976,To be done up,0,1,1,0,2,Semi equipped,Fuel oil,10664601,9060
€345000,Raghenoplein 15 B4,0,Not specified,Not specified,No,0,0,1191,0,4,0,0,0,0,0,0,0,0,0,10664597,3191
€149000,Rue de Neerpede 370,1,E,274,0,0,10,0,19,4,0,Just renovated,0,0,0,0,1,Semi equipped,Gas,10664593,1070
€319000,Molenstraat 1,3,D,397,0,0,63,420,25,3,1930,As new,0,1,0,0,2,Installed,Fuel oil,10664592,1742
€250000,427 A chaussée de Thuin,6,F,440,No,Yes,0,10490,0,4,0,To renovate,0,0,0,0,0,0,0,10664591,6470
€690000,Rue de Tervaete 35,6,F,288,No,0,0,90,0,0,1912,Good,0,0,0,0,0,0,0,10664590,1000
€,rue des juifs 26,2,G,532,0,0,0,621,0,2,0,Good,0,2,0,0,2,Semi equipped,Gas,10664589,7024
€548000,Theofiel De Biestraat 11,4,C,213,0,0,0,5570,0,4,1938,Just renovated,0,2,0,0,3,Installed,Gas,10664582,3201
€395000,Tieltsesteenweg 24,3,A,83,0,Yes,0,410,0,3,2020,As new,0,1,1,0,2,Installed,Gas,10664581,9800
€419000,Tategemstraat 30,3,B,122,0,0,70,11,37,3,0,Good,0,1,0,Yes,2,Hyper equipped,Gas,10664580,8000
€429000,Rue de Courtrai 28,3,F,467,0,0,0,650,38,4,1960,0,0,1,0,0,2,Installed,Fuel oil,10664574,7700
€195000,Avenue Alphonse Allard 288,3,Not specified,Not specified,No,0,0,482,0,4,1930,To be done up,0,0,0,Yes,0,0,Fuel oil,10664571,1480
€275000,Generaal Lemanlaan 202,3,E,401,No,0,25,257,37,2,1933,To be done up,0,1,0,Yes,2,Installed,Gas,10664567,8310
€699000,Rue d'Alost 7,4,G,366,No,Yes,0,151,25,2,1931,Just renovated,0,3,0,Yes,4,Installed,Electric,10639385,1160
€465000,Rue d'Alost 7,4,Not specified,Not specified,No,0,0,268,0,2,1900,To renovate,0,0,4,0,0,0,0,1000,20
€899000,Rue d'Alost 7,5,Not specified,Not specified,No,0,30,340,25,2,1950,To be done up,0,2,0,0,3,Hyper equipped,Gas,10577505,1090
€499000,Rue d'Alost 7,5,Not specified,Not specified,No,0,0,195,20,2,1931,To be done up,0,2,0,0,2,Installed,Gas,10577300,1190
€155000,"Yv. Serruysstraat, 22",1,C,283,0,Yes,0,0,0,2,0,Good,0,1,0,0,1,Installed,Electric,10664564,8800
€110000,"Yv. Serruysstraat, 22",2,C,283,0,Yes,0,0,0,2,0,Good,0,1,0,0,1,Installed,0,10664563,8800
€210000,Stationsstraat 18,3,B,193,0,Yes,0,235,0,2,0,Good,0,1,0,0,2,Installed,Gas,10664561,8540
€145000,Rue de Jolimont 146,2,D,288,0,0,10,135,0,2,0,To be done up,0,1,0,0,1,Semi equipped,Gas,10664559,7170
€229000,Vanackerestraat 2,3,F,764,0,Yes,0,0,0,0,0,Good,0,1,0,0,1,0,Gas,10664554,8930
€249000,Rue du Commerce 25,4,D,279,0,0,55,1200,0,4,1874,To be done up,0,1,1,0,2,0,Fuel oil,10570810,6890
€395000,Rue Grande 92,3,E,371,No,0,0,1512,20,4,0,Good,0,1,0,Yes,0,0,Fuel oil,10421066,7387
€,Chaussée de Binche 30 b1,5,Not specified,Not specified,No,0,0,0,0,2,0,Good,0,0,0,0,0,0,0,10664545,7500
€525000,Chaussée de Huy 231,4,C,206,0,0,60,1900,50,4,1918,Just renovated,0,2,0,Yes,2,0,0,9,3
€,Chaussée de Charleroi 226,3,C,230,0,0,0,0,0,3,0,Good,0,1,0,0,2,Not installed,Gas,9,3
€599000,Merksemsebaan 2B,3,A,13,0,0,0,411,0,3,2023,As new,0,2,1,0,2,Hyper equipped,Gas,10664536,2110
€215000,Hulstedorp 18,3,D,319,No,Yes,0,233,0,2,0,Good,0,0,0,0,2,Installed,Gas,10664532,8940
€119000,Sint Cordulastraat 19/1,1,C,259,0,0,0,0,22,2,1978,To renovate,0,1,0,0,1,Semi equipped,Gas,10331447,2170
€249000,Gitschotellei 106,3,F,508,0,0,0,102,25,2,0,To renovate,0,1,0,0,0,Semi equipped,0,10664525,2600
€197500,Avenue Alphonse Allard 288,3,G,573,No,0,0,274,22,2,0,To renovate,0,1,0,0,0,0,Gas,10664518,1430
€359000,Chaussée de Helmet  239,4,F,292,No,0,0,6,0,2,0,0,0,1,1,0,2,Installed,Gas,10664517,1030
€465000,Fraikinstraat 7,3,D,332,No,0,0,814,64,4,1982,Good,0,1,0,Yes,0,0,Gas,10664514,2250
€125000,Steenweg op Aalst 96,2,F,1112,No,0,0,160,20,4,0,To renovate,0,0,0,0,1,Semi equipped,0,10664510,9450
€279000,Kapittelhof 22,2,D,326,No,Yes,0,0,0,2,1996,Good,0,1,0,0,0,Hyper equipped,Gas,10664507,3920
€359000,"Ninoofsesteenweg, 255",3,F,672,No,0,0,3025,33,3,1957,To be done up,0,1,0,0,0,0,Gas,10664506,1770
€,Lochtemanweg 6,4,Not specified,Not specified,0,0,0,621,0,3,0,0,0,1,0,0,2,0,0,10664504,3560
€320000,Rue de Wynants 9,4,Not specified,Not specified,Yes,0,0,0,0,0,2004,As new,0,4,0,No,0,0,Fuel oil,10664503,26500
€150000,Rue de Wynants 9,1,Not specified,Not specified,Yes,0,0,0,0,0,1965,As new,0,1,0,No,0,0,Gas,175,20
€485000,Grote Baan 137,4,B,196,No,0,0,634,36,4,1969,Good,0,2,0,No,2,Installed,0,10664501,1840
€374000,Natiënlaan 199,4,C,280,No,Yes,0,220,0,2,0,0,0,1,0,No,2,Installed,0,10664499,8301
€229000,Natiënlaan 199,3,C,279.36,No,Yes,0,244,0,2,1951,Good,0,1,0,No,1,Installed,0,10664498,8300
€259000,Begijnhofdries 31,3,C,238,No,0,0,148,0,2,0,0,0,1,0,No,1,0,0,10655121,9300
€180000,"Repingestraat, 32",2,C,233,No,0,0,0,30,2,0,0,0,1,0,No,1,0,Electric,10664496,9500
€395000,Kortrijksesteenweg 457,3,F,598,No,0,0,111,0,0,1918,To be done up,0,2,0,No,0,0,0,10664494,9000
€399500,Casinostraat 3,2,D,366,No,Yes,0,740,0,4,1944,Good,0,1,0,No,2,0,0,10664493,9112
€368000,Persilstraat 51D,3,Not specified,Not specified,No,0,0,0,0,2,0,As new,0,1,0,No,1,Installed,0,10664492,3800
€326000,Persilstraat 51D,2,Not specified,Not specified,Yes,0,0,0,0,2,0,As new,0,1,0,No,1,Installed,0,10664491,3800
€325000,Hoogstraat 6,3,A,26,No,0,21,217,34,0,2021,Good,0,1,0,No,2,0,Gas,10664490,3800
€185000,Sint-Jansvliet 5,1,B,145,0,0,0,0,0,2,1900,Just renovated,0,1,0,0,0,Semi equipped,Gas,10662924,2140
€,Chaussée de Tervuren 186,3,C,254,No,Yes,0,311,0,2,1956,Good,0,2,0,0,3,Installed,Gas,10664489,1410
€165000,Langestraat 62,4,F,653,No,0,0,165,57,3,1930,0,0,1,0,No,2,0,0,10471674,8600
€525000,Langestraat 62,4,C,291,No,0,0,760,82,3,1930,0,0,4,0,No,5,Installed,0,10471673,8600
€559000,Koninklijkebaan 19,3,C,210,No,Yes,0,927,30,4,1977,Good,0,1,0,No,1,Installed,0,8420,20
€315000,Marktstraat 20 b1,2,B,180,No,0,44,0,44,2,2010,0,0,1,0,No,2,Installed,0,10618627,8211
€189000,Koning Albertlaan 18,0,C,213,0,0,0,0,0,2,1985,As new,0,1,1,0,1,Installed,Gas,10664487,9000
€449000,Komvest 1,4,Not specified,Not specified,No,Yes,0,208,0,4,0,Good,0,2,1,Yes,2,Installed,Gas,10664486,8020
€285000,Kazernestraat 2d,1,Not specified,Not specified,0,0,0,0,17,0,2020,Good,0,1,0,No,1,0,0,10664481,9940
€,Leopold 1 laan  87,2,A,91,No,Yes,0,0,36,2,1994,Good,0,1,0,No,1,Installed,0,10664480,8000
€268000,Vierkeerstraat 2 bus 2,5,B,138,0,0,0,450,15,3,0,Good,0,1,0,Yes,1,0,Gas,10664479,8554
€3095000,H. Conciencelaan 70,2,C,220,No,0,0,0,0,2,1993,0,0,2,0,No,3,Installed,0,10664478,8670
€,Plaats 2,3,F,697,No,0,0,358,0,0,0,0,0,1,0,No,2,0,Gas,10664476,8890
€265000,Tieltstraat 35,2,B,182,0,Yes,0,0,0,3,2007,Good,0,1,0,No,1,0,Gas,10664475,8740
€175000,Groentemarkt 1,2,C,205,0,Yes,0,0,0,0,1984,To renovate,0,0,0,No,1,0,Gas,10664473,8400
€449000,Raghenoplein 15 B4,4,F,584,No,0,0,199,0,2,0,To renovate,0,1,0,Yes,0,0,Fuel oil,10664470,2800
€437000,Kerkhovensesteenweg 447,3,B,195,0,Yes,0,1641,41,4,1997,Good,0,1,1,0,2,0,Gas,10664469,3560
€245000,Avenues Charles Quint 114,2,G,446,0,0,3,0,30,3,1993,To be done up,0,1,0,0,1,Semi equipped,Electric,10664467,1083
€265000,Avenues Charles Quint 114,2,E,235,0,0,10,0,36,2,1990,Good,0,1,0,0,1,0,Electric,10664466,1081
€225000,Hulstedorp 18,3,C,209,No,0,0,140,0,2,0,Good,0,0,0,0,1,Installed,Gas,10664464,8800
€399000,Markt 32,3,B,199,No,Yes,0,582,0,0,0,As new,0,0,1,0,2,Installed,Gas,10664463,8700
€2200000,Frans de Beuckeleerlaan 2,4,B,157,0,0,0,2053,0,4,1970,Good,0,2,0,0,3,Hyper equipped,0,10664460,2900
€399000,Rue de Herve 70,4,D,297,No,0,35,375,41,3,0,As new,0,2,0,0,2,Installed,Fuel oil,9,3
€925000,"Rue des Saules, 31",5,C,199,No,Yes,0,3169,50,4,1996,0,0,3,0,Yes,2,Installed,Fuel oil,10664450,1325
€630000,"Rue des Saules, 31",3,C,244,No,Yes,0,1353,43,4,0,0,0,2,0,No,2,Installed,Fuel oil,10664449,1380
€159000,"Kortrijksesteenweg, 390 bus 001",1,D,353,0,0,6,0,0,2,1991,0,0,1,0,0,1,Semi equipped,Gas,10664443,9160
€159000,"Kortrijksesteenweg, 390 bus 001",1,D,353,0,0,6,0,0,2,1991,0,0,1,0,0,1,Semi equipped,Gas,10664442,9240
€375000,"Abeelplein, 15",4,D,304,0,0,9,1315,0,4,1977,Good,0,1,1,0,2,Semi equipped,Fuel oil,10664440,3850
€550000,Zimmerplein  16,4,F,534,0,0,20,199,0,2,1780,0,0,1,0,Yes,2,Hyper equipped,Gas,10664439,2500
€315000,"Fruithoflaan, 1",3,C,214,0,0,25,0,40,2,1950,Just renovated,0,2,0,0,2,Installed,Gas,10664438,2100
€354000,Antwerpsesteenweg 211,2,E,494,No,0,0,240,34,0,1986,Good,0,1,0,0,2,0,Gas,10664433,9000
€354000,Antwerpsesteenweg 211,2,E,494,No,0,0,240,34,0,1986,Good,0,1,0,0,2,0,Gas,10664432,9040
€499000,Antwerpsesteenweg 211,3,D,317,No,0,0,219,35,0,0,As new,0,0,1,0,2,Hyper equipped,Gas,10664431,9000
€499000,Antwerpsesteenweg 211,3,D,317,No,0,0,219,35,0,0,As new,0,0,1,0,2,Hyper equipped,Gas,10664430,9040
