Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,postal code
€990000,Place Emile Delalieux 1,10,Not specified,Not specified,0,Yes,0,0,0,2,0,Good,0,7,7,0,7,Semi equipped,Wood,10660014,7180
€369000,Brusselbaan 90,4,D,368,0,0,125,856,58,2,0,Good,0,1,0,Yes,2,Installed,Gas,10660009,9420
€.,"Avenue des Cerisiers, 212",1,D,171,No,0,12,0,25,2,1960,Good,0,1,1,0,1,Installed,Gas,10659996,1150
€795000,"Avenue des Cerisiers, 212",4,F,302,No,0,10,160,42,2,1935,As new,0,2,2,0,1,0,Gas,10659995,1150
€495000,"Avenue des Cerisiers, 212",4,C,146,No,0,30,0,38,0,1962,Good,0,2,1,0,2,Installed,Fuel oil,10659994,1200
€529259,Den Triangel 2,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9080,20
€501611,Den Triangel 2,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9080,20
€349000,Boulevard du Souverain 105,3,C,121,No,0,8,0,39,4,1973,To renovate,0,2,0,Yes,2,0,Gas,10659980,1170
€,Grand rue 191,2,F,482,No,0,16,0,10,2,0,To renovate,0,1,0,0,1,USA semi equipped,Fuel oil,10659979,4420
€714724,"Kerkstraat, 38",4,Not specified,Not specified,No,Yes,0,718,0,4,0,As new,0,2,0,0,2,USA hyper equipped,0,10659978,1750
€875000,Avenue Baron Albert d'Huart 130,5,F,334,No,0,40,1500,42,4,1988,To be done up,0,4,0,0,4,0,Gas,10659977,1180
€425000,Avenue Baron Albert d'Huart 130,2,G,673,No,Yes,0,0,0,2,1969,Good,0,1,0,0,1,Installed,Gas,10659976,1150
€369000,Chaussée de Gand 331,5,G,411,No,0,20,114,20,2,0,Good,0,3,3,Yes,3,Installed,Gas,10659973,1081
€174000,Chaussée de Gand 331,1,G,363,0,0,0,0,30,2,0,Good,0,1,1,0,0,0,Gas,10659972,1080
€789000,Chaussée de Gand 331,3,Not specified,Not specified,0,Yes,0,374,27,3,1929,Good,0,2,1,0,2,Installed,Gas,10659971,1180
€349000,Chaussée de Gand 331,3,D,193,0,0,10,0,30,2,1960,Good,0,1,0,0,2,Installed,Gas,10560948,1030
€299000,Rue Voot 4,2,D,175,No,0,5,0,32,0,1972,As new,0,1,0,0,1,Installed,Fuel oil,10659968,1030
€359000,"Dorpsstraat, 21",3,E,423,0,0,30,414,0,3,1959,Good,0,1,0,0,1,Installed,Gas,10659967,9170
€240000,"Dorpsstraat, 21",2,F,590,0,0,24,282,30,3,1972,Good,0,1,0,0,1,Semi equipped,Fuel oil,9170,20
€495000,"Dorpsstraat, 21",3,F,655,0,0,58,1450,33,4,1954,To renovate,0,1,0,0,1,Installed,Fuel oil,10659965,9170
€155000,Boulevard d'Avroy 7 A,2,G,569,No,0,0,0,0,0,0,Good,0,1,1,0,1,USA semi equipped,Gas,10568382,4000
€165000,Boulevard d'Avroy 7 A,2,B,111,No,0,0,0,0,0,0,Good,0,1,1,0,0,USA semi equipped,0,10569824,4000
€165000,Boulevard d'Avroy 7 A,1,F,435,No,0,0,0,0,0,0,Good,0,1,1,0,1,USA installed,0,8,3
€259000,Cicerolaan 33,1,Not specified,Not specified,0,0,5,0,0,0,2023,As new,0,1,1,0,0,USA hyper equipped,0,10659964,1140
€550000,Dorpskring 12,3,B,155,0,Yes,0,344,0,3,1933,As new,0,1,0,0,2,USA hyper equipped,Gas,3210,20
€650000,Leuvensesteenweg 587,5,C,218,0,Yes,0,946,0,4,0,0,0,2,0,0,0,0,0,3071,20
€290000,Chaussée de Marche 474,3,E,417,No,0,0,1273,20,4,1960,To renovate,0,1,1,0,1,USA semi equipped,Gas,10659958,5100
€648000,Parvis Sainte-Alix 37,4,B,106,No,0,20,162,25,2,2001,As new,0,2,0,Yes,3,Hyper equipped,Gas,10659950,1970
€390000,Rue Hector Denis 47A,1,E,238,0,0,16,0,35,3,1935,Good,0,1,0,0,1,Installed,Gas,10659947,1050
€30000).This,Tour & Taxis - Havenlaan 86c 106c,3,C,149,No,0,5,0,0,2,2007,Good,0,0,0,0,0,Hyper equipped,Gas,10659946,1030
€720000,Ezelstraat 119,2,Not specified,Not specified,0,Yes,0,0,0,0,2022,0,0,1,0,No,0,0,Gas,10659943,8400
€149000,Antwerpsesteenweg 253B,2,F,840,0,0,0,60,0,0,0,As new,0,1,0,No,0,0,0,10659942,9230
€329000,Koning Ridderdijk 11,3,E,418,0,Yes,0,153,0,0,1930,0,0,1,0,No,1,Installed,Gas,10659941,8620
€850000,Koning Ridderdijk 11,3,D,364,0,Yes,0,709,0,0,0,As new,0,2,0,Yes,3,USA hyper equipped,Gas,10659940,8900
€185000,Koning Ridderdijk 11,0,C,265,Yes,Yes,0,0,0,0,2001,0,0,1,0,No,0,Installed,Electric,10659939,8620
€224000,Verlatstraat 1/4,4,F,877,0,Yes,0,0,0,0,0,To renovate,0,1,0,No,0,Semi equipped,0,10659936,2845
€199000,Verlatstraat 1/4,2,D,357,0,0,0,0,0,0,1930,Good,0,1,0,No,0,0,0,10659935,2620
€280000,Mechelsesteenweg 34 2e V Links,1,B,135.75,0,Yes,0,0,0,0,2017,0,0,1,0,No,1,0,0,10486021,2018
€549000,Broechemlei 24,4,D,307,0,0,0,583,0,0,1985,0,0,1,0,No,1,0,Gas,10659934,2520
€795000,Brasemstraat 8,3,B,139,0,0,0,3260,0,0,2003,0,0,2,0,Yes,4,0,Fuel oil,10659933,2250
€249000,Brasemstraat 8,2,A,31,0,0,41,0,0,0,2019,As new,0,1,0,No,1,Installed,Gas,10659932,2400
€325000,Gullegemsestraat 79 busB,3,Not specified,Not specified,0,0,0,303,0,0,0,0,0,1,0,No,1,0,0,10659930,8880
€298000,Bergensesteenweg 273,2,C,242,0,0,0,152,25,0,1930,Just renovated,0,2,0,No,0,Installed,Gas,10659929,1600
€1250000,Chaussée de Vleurgat 293,3,G,487,0,0,25,195,0,2,0,Good,0,1,1,Yes,2,USA hyper equipped,Gas,10659926,1050
€339000,Herdersstraat 5,3,Not specified,Not specified,0,0,0,984,0,0,1875,0,0,1,0,0,1,Installed,Gas,10659925,2560
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659924,9992
€3595000,"Mimosastraat, 2",5,B,156,0,0,0,2648,0,0,2010,Good,0,3,0,0,3,Installed,Gas,10659923,8300
€295000,Generaal Lemanlaan 17,4,Not specified,Not specified,0,0,0,142,0,0,0,0,0,3,0,0,0,0,0,10659920,8310
€315000,Zeedijk Heist 273,3,F,515,0,0,0,75,0,0,0,0,0,2,2,No,0,0,0,10480892,8301
€325000,Zeedijk Heist 273,2,C,219,No,Yes,0,0,0,2,0,As new,0,1,1,No,1,Installed,Electric,10659918,8301
€419000,Torhoutsesteenweg 3 bus 00.01,3,A,97,No,0,0,174,36,0,0,0,0,1,0,No,0,Hyper equipped,Gas,10659915,8400
€320000,Tervuursesteenweg 353,4,F,792,No,0,0,847,0,0,1938,To renovate,0,1,0,No,1,Installed,Fuel oil,10659913,3211
€38,Lange Kruisstraat 29,2,B,115,0,0,0,0,0,0,1968,To be done up,0,1,0,No,1,0,0,10659912,9000
€380500,Baron Ruzettelaan 294A,3,Not specified,Not specified,No,0,15,0,0,0,2022,0,0,2,0,No,2,Installed,Gas,10659908,9000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659907,8670
€419000,Baron Ruzettelaan 294 A,3,Not specified,Not specified,0,0,0,0,0,0,2023,0,0,1,0,No,2,0,0,10659906,9000
€749000,Baron Ruzettelaan 294 A,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659903,8000
€282000,Dampoortstraat 263,2,D,396,0,0,0,393,0,0,1950,0,0,1,0,Yes,0,0,0,10659901,8310
€299000,Jan Stasstraat 3,2,B,169,0,0,4,0,0,0,1980,0,0,1,0,No,0,0,Gas,10659900,3001
€385000,Jan Stasstraat 3,3,D,381,No,0,0,111,0,0,1850,To be done up,0,1,0,Yes,2,Installed,Gas,10659899,3000
€169000,Artanlaan 2,1,C,218,No,Yes,0,0,0,0,1967,To be done up,0,1,0,No,0,0,0,10659898,8400
€575000,Kerkstraat 56,3,C,251,No,0,0,760,0,0,1988,Just renovated,0,2,0,No,0,Hyper equipped,Gas,10659897,8420
€230000,Pastoor Mellaertstraat 60,2,D,333,0,Yes,0,0,0,0,1990,0,0,1,0,No,1,0,Electric,10659896,2630
€349000,Pastoor Mellaertstraat 60,3,E,450,0,0,0,599,0,0,1995,0,0,1,0,No,1,0,Fuel oil,10659895,3130
€400000,Pastoor Mellaertstraat 60,3,A,88,0,0,0,400,0,0,1957,Just renovated,0,1,0,No,1,0,Gas,10659894,2270
€299000,Vrijheidstraat 41,4,E,463,0,0,0,613,50,0,1977,To renovate,0,1,0,No,2,0,Gas,10659891,9570
€,Stationstraat 20 A,2,A,44,0,Yes,0,0,0,0,0,0,0,1,0,No,1,Hyper equipped,Gas,10659890,9420
€,Wautersdreef 17,3,B,186,No,Yes,0,85,0,0,0,Good,0,1,0,Yes,2,Installed,Gas,10659887,9050
€245000,Ieperstraat 134,2,B,103,No,0,0,0,50,0,2018,0,0,1,0,No,1,Installed,0,10565614,8930
€239000,Ieperstraat 134,2,B,163,0,Yes,0,161,36,0,0,Just renovated,0,1,0,Yes,1,Installed,Gas,10659882,8930
€365000,Kloosterpoort 20,4,D,338,No,0,0,0,0,0,1959,0,0,1,0,No,1,0,0,10659879,3520
€279000,Kloosterpoort 20,2,A,45,0,Yes,0,0,0,0,2016,0,0,1,0,No,1,Hyper equipped,Gas,10659878,3960
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659877,3000
€125000,Louis Melsensstraat 8,1,Not specified,Not specified,Yes,0,0,0,0,0,1993,As new,0,1,0,No,1,Installed,Electric,10659876,3000
€1000,Mechelbaan 445,3,Not specified,Not specified,0,0,0,1415,0,0,1958,To be done up,0,0,0,No,1,0,0,10659875,2223
€399000,Mechelbaan 445,4,C,202,0,0,0,738,0,0,2001,0,0,1,0,No,2,Installed,Fuel oil,10659872,2235
€589000,Mechelbaan 445,4,Not specified,Not specified,0,0,0,523,0,0,2023,0,0,2,0,Yes,2,0,Gas,10659871,2580
€310000,Mechelbaan 445,2,F,562,0,0,0,3000,0,0,1976,To renovate,0,1,0,No,1,0,Fuel oil,10659870,2223
€487000,Mechelbaan 445,3,E,492,0,0,0,2647,0,0,1964,0,0,2,0,No,2,Installed,Fuel oil,10659869,2820
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659867,2222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659864,3271
€480000,Mechelbaan 445,5,Not specified,Not specified,0,0,0,261,0,0,2023,0,0,1,0,No,2,Hyper equipped,0,10659863,2220
€465000,Mechelbaan 445,5,Not specified,Not specified,0,0,0,184,0,0,2023,0,0,1,0,No,2,Hyper equipped,0,10659862,2220
€450000,Mechelbaan 445,4,Not specified,Not specified,0,0,0,278,0,0,2023,0,0,1,0,No,2,Hyper equipped,0,10659861,2220
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659860,3140
€355000,Mechelbaan 445,2,F,588,0,0,0,1300,0,0,1978,To renovate,0,1,0,No,0,0,Fuel oil,10659858,2580
€399000,Route de l'Eau Rouge 2c,3,C,220,Yes,0,0,1101,50,0,2010,0,0,1,0,No,1,0,0,10659857,4970
€499000,Mechelbaan 445,3,D,331,0,Yes,0,1286,0,0,1934,0,0,1,0,No,2,Hyper equipped,Gas,10659856,2580
€185000,Route de l'Eau Rouge 2c,3,D,273,0,0,0,542,23,0,1955,To be done up,0,1,0,Yes,1,0,Fuel oil,4980,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659854,2270
€349000,Mechelbaan 445,3,B,127,0,Yes,0,0,0,0,1961,0,0,1,0,Yes,1,Installed,Gas,10659853,2100
€195000,Mechelbaan 445,2,E,409,0,0,0,0,0,0,1961,0,0,1,0,No,1,Installed,Gas,10659852,2100
€198000,Mechelbaan 445,2,C,228,0,0,0,0,0,0,1961,0,0,1,0,No,1,Installed,Gas,10659851,2100
€195000,Mechelbaan 445,2,F,728,0,0,0,0,0,0,1961,0,0,1,0,No,1,Installed,Gas,10659850,2100
€310000,Mechelbaan 445,4,C,266,0,0,0,250,0,0,0,As new,0,1,0,No,1,Hyper equipped,Gas,10659846,2800
€199000,Mechelbaan 445,2,F,532,0,Yes,0,0,0,0,1957,0,0,1,0,Yes,1,Hyper equipped,Gas,10659845,2590
€645000,Mechelbaan 445,3,Not specified,Not specified,No,Yes,0,720,0,0,2023,0,0,1,0,No,2,Hyper equipped,0,10659844,2580
€215000,Mechelbaan 445,2,C,217,0,Yes,0,0,0,0,1949,As new,0,1,0,No,0,Hyper equipped,Gas,10659843,2800
€15.000,Mechelbaan 445,2,A,50,0,Yes,0,0,0,0,2021,0,0,1,0,No,1,Hyper equipped,Gas,10659840,2580
€340000,Lanklaansesteenweg 21,3,F,543,0,0,0,1167,0,0,1977,To be done up,0,1,0,No,2,0,0,10659838,3600
€165900,Karel Janssenslaan 1,1,F,576,Yes,0,0,0,23,0,1981,To be done up,0,1,0,No,0,0,Electric,10659835,8400
€299000,Overwinningsstraat 87,4,C,227,No,0,0,326,22,0,1899,As new,0,1,0,No,2,Installed,Gas,10569559,2830
€429000,Zandhoef 4,3,F,545,No,0,50,790,30,4,1976,To be done up,0,1,0,No,2,Hyper equipped,Gas,10659834,2350
€95000,Dumolinlaan 1,2,F,594,No,0,0,70,0,0,0,To renovate,0,1,0,No,1,0,Gas,10659832,9600
€269000,Gentseweg 556A,2,D,318,0,Yes,0,1040,0,0,1948,As new,0,1,0,No,1,Installed,Gas,10659830,8780
€619000,Kortrijksesteenweg 178,3,A,92,0,Yes,0,311,16,0,2018,As new,0,1,0,No,1,Installed,Gas,10659829,9850
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659828,8300
€359000,Torhoutse Steenweg 344,3,B,189,No,0,0,0,0,4,1963,0,0,0,0,No,1,Installed,Gas,10659809,8200
€350000,"Oudenaardsesteenweg, 62",8,F,1063,0,Yes,0,1451,0,0,1900,To renovate,0,2,0,No,3,Installed,Gas,10659807,8552
€295000,"Oudenaardsesteenweg, 62",5,F,558,0,0,0,941,0,0,1973,To renovate,0,1,0,No,1,Installed,Fuel oil,10659806,8587
€449000,Rijksweg 17,3,B,185,0,Yes,0,512,0,0,1968,As new,0,1,0,Yes,0,Installed,Gas,10659804,8870
€415000,Rijksweg 17,3,C,251,0,Yes,0,597,0,0,1997,As new,0,1,0,No,1,Installed,Gas,10659802,8870
€269000,Villerspark 5/14,3,F,615,No,0,0,595,0,4,1980,0,0,1,1,No,1,Installed,Fuel oil,10659796,3840
€345000,Grote Moerstraat   76,1,A,60,0,Yes,0,62,0,0,2019,0,0,1,0,No,1,0,0,10659795,8670
€115000,Vlaskaai 6,3,E,421,No,0,0,58,0,2,0,As new,0,1,0,No,1,Installed,Gas,10659792,8930
€369000,Kapellestraat 80,2,D,335,0,0,0,287,0,0,1949,Just renovated,0,1,0,Yes,0,Hyper equipped,Gas,10659788,9940
€155000,Marktplein 63,2,F,991,0,Yes,0,106,0,0,0,Good,0,1,0,No,2,Installed,Pellet,10659787,9520
€4235000,Kapellestraat 80,0,Not specified,Not specified,0,0,0,6014,0,0,0,0,0,0,0,0,0,0,0,10659786,9910
€275000,Van Breestraat 3,4,D,378,0,0,0,94,0,0,0,0,0,2,0,No,0,0,Gas,10659784,2060
€169000,Voorstraat 8,3,E,495,No,0,45,160,33,3,0,To be done up,0,1,1,No,1,Installed,Gas,10659783,8530
€308100,Laurent Delvauxstraat 2,3,A,45,No,0,18,0,0,0,0,0,0,2,0,No,1,0,0,10659782,9880
€22.000.Wij,Gentsesteenweg 24,2,C,243,No,Yes,0,0,0,0,1997,As new,0,1,0,No,1,USA installed,Gas,10659781,8530
€649000,Frans Van Haelenstraat 4b,3,E,486,0,0,0,2061,42,0,1966,To renovate,0,1,0,No,1,Installed,0,10659780,2880
€195000,Brugsesteenweg 43,3,F,630,No,0,0,247,15,0,0,To be done up,0,1,0,No,1,Installed,0,10659770,8760
€345000,Godshuisstraat 1,3,A,89,0,Yes,0,187,0,0,2011,As new,0,0,0,Yes,2,0,Gas,10659762,9060
€389000,Turnhoutsebaan 175,4,B,133,0,Yes,0,282,0,0,2000,As new,0,1,0,No,1,Installed,Gas,10659761,2160
€229000,Turnhoutsebaan 175,2,B,163,0,0,0,0,0,0,1974,0,0,1,0,No,1,Installed,Gas,10659760,2150
€279000,Turnhoutsebaan 175,2,F,830,0,0,0,349,0,0,1960,0,0,1,0,No,0,0,0,10659759,2950
€,Turnhoutsebaan 175,2,B,179,0,0,6,0,0,0,1974,As new,0,1,0,No,1,Installed,Gas,10659758,2650
€245000,Turnhoutsebaan 175,2,B,120,No,0,10,0,0,0,1977,0,0,1,0,No,0,Installed,Gas,10659757,2530
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659756,9900
€157500,"Britselei,  24",1,D,310,0,0,0,0,0,0,1955,0,0,1,0,No,0,0,0,10659755,2100
€635000,Erembodegemstraat 9,3,D,318,No,0,20,2491,40,4,1992,Good,0,1,1,No,2,Installed,Fuel oil,10659751,1730
€127.08/maand,Dorpsstraat 11,2,B,190,0,0,16,0,0,0,1999,As new,0,1,0,No,1,Installed,Gas,10659749,2040
€350000,Rue de Tirlemont 23,3,F,462,0,0,9,1161,35,4,1987,Good,0,1,1,Yes,2,Installed,Electric,10659748,4300
€285000,Brakelsesteenweg 269,3,D,363,No,0,0,0,0,3,0,Just renovated,0,1,0,No,2,0,0,10629307,9400
€199000,Wakkensteenweg 67,3,F,658,0,0,0,430,0,0,0,To renovate,0,1,0,No,0,Installed,Fuel oil,10294439,8720
€299000,"Hoogstraat, 22",3,F,637,0,Yes,0,0,0,0,0,As new,0,1,0,No,1,Installed,Fuel oil,10567223,9450
€285000,Rue Daoust 48/1,6,C,237,No,0,0,1,0,2,1960,To renovate,0,2,2,0,2,Semi equipped,Fuel oil,5500,20
€695000,Kustlaan 277,2,C,252,0,Yes,0,0,0,2,1980,Just renovated,0,1,0,No,1,Hyper equipped,Electric,10659740,8300
€1600000,Grote Markt 67/4,2,B,197,No,0,0,60719,0,4,1983,Good,0,1,0,No,2,Installed,Fuel oil,10659739,2382
€695000,Noordzandstraat 66,4,Not specified,Not specified,0,0,0,23417,0,4,1850,To renovate,0,1,0,0,0,Installed,Fuel oil,10659738,9968
€279000,Esenweg 197,4,F,717,No,0,0,470,0,0,0,0,0,1,0,Yes,0,0,0,10659737,8970
€215000,Esenweg 197,4,E,403,No,0,0,92,0,0,0,To be done up,0,1,0,No,2,USA installed,Gas,10519292,8600
€249780,Wagenaarstraat 33,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659733,8550
€325000,Dorp 6,3,B,192,No,Yes,0,183,0,0,2010,As new,0,1,0,No,2,Installed,0,10659732,9940
€105000,Dorp 6,3,F,1559,0,0,0,236,0,0,1942,To restore,0,0,0,No,0,0,0,10659731,9850
€264000,Grote Markt 2,3,F,544,No,0,68,1036,32,4,1975,Good,0,1,1,No,2,Installed,Fuel oil,10659729,3700
€349000,Dorpsstraat 34 Bus 1,3,F,550,0,0,0,896,0,0,0,As new,0,1,0,No,2,0,0,10659727,2560
€429000,Evergemsesteenweg 44A,3,F,794,No,0,0,1313,0,4,1966,To renovate,0,1,0,No,2,0,0,10659726,9930
€379000,Evergemsesteenweg 44A,4,F,509,No,0,0,486,0,3,1974,To be done up,0,1,0,No,2,Installed,Gas,10659725,9080
€249000,Evergemsesteenweg 44A,2,C,220,No,0,0,0,0,4,1993,Good,0,2,0,No,2,Installed,Gas,10659723,9320
€319000,Bredabaan 133,3,F,502,0,Yes,0,210,0,0,0,Good,0,1,0,No,3,Installed,Gas,10659720,2930
€2270000,Sparrendreef 90 – Kustlaan 239 – Duinbergenlaan 92,3,A,65,0,Yes,0,0,0,0,2015,0,0,2,0,No,2,0,Gas,10103423,8300
€499000,Dorpsplein 1,4,C,244,0,0,0,756,0,0,1980,0,0,1,0,Yes,2,0,0,10659714,9940
€259000,Montagne aux Herbes Potagères 11,2,D,162,No,0,4,0,33,2,0,Good,0,1,0,0,1,Installed,Gas,10659707,1030
€275000,Henri Jasparlaan 185,2,Not specified,Not specified,No,Yes,0,0,0,0,2021,0,0,1,0,No,0,0,0,8660,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659705,9200
€599000,Marktplein 11,4,B,172,0,0,0,571,48,3,1987,To be done up,0,1,0,0,4,Installed,Gas,10659704,9200
€),Avenue Louise 200,2,B,70,0,0,10,0,0,2,2010,Good,0,1,1,0,1,USA hyper equipped,Gas,10659703,1080
€268500,Gentsesteenweg 145,3,B,199,0,0,0,50,0,0,0,As new,0,1,0,No,1,Installed,Gas,10659702,9300
€1095000,Grote Huidevettershoek 1-102,5,B,181,0,Yes,0,175,0,0,0,0,0,5,0,Yes,6,Installed,Gas,10659701,9000
€449000,Houtmarkt 9,3,Not specified,Not specified,No,Yes,0,223,0,3,2022,Good,0,1,0,0,0,0,Gas,10659698,8600
€420000,Kempische Steenweg 398,3,B,197,No,Yes,0,500,0,3,1995,Good,0,1,0,Yes,0,0,Gas,10659696,3560
€590000,Kempische Steenweg 398,6,Not specified,Not specified,No,0,0,1572,0,4,1965,To be done up,0,1,0,Yes,0,0,Fuel oil,10659694,3500
€275000,"Diestsesteenweg, 3",2,B,124,No,0,0,0,47,3,2016,Good,0,0,0,0,0,Hyper equipped,Gas,28,20
€690000,Houtmarkt 9,0,F,565,No,0,0,605,0,3,0,Good,0,0,0,0,0,0,Gas,10659692,8630
€635000,Hemelrijk 15,3,D,318,No,0,20,2491,40,4,1992,Good,0,1,1,No,2,Installed,Fuel oil,10659690,1730
€675000,Avenue René Gobert 26,2,B,82,No,0,37,0,50,2,2017,As new,0,2,0,0,2,0,Gas,10659678,1180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659677,9667
€395000,Brusselsestraat 43,4,C,219,0,0,0,1344,40,0,1996,As new,0,1,0,No,1,Installed,Fuel oil,10659676,9660
€205000,Brusselsestraat 43,2,F,816,0,0,0,660,13,0,1980,To renovate,0,1,0,No,2,0,Gas,10659675,9660
€275000,Harelbeeksestraat 109,4,E,467,No,0,0,410,0,0,1967,To renovate,0,1,0,No,0,0,0,10613077,8530
€425000,Dokter Honore Dewolfstraat 23,2,D,263,No,0,125,7698,39,4,0,0,0,1,0,Yes,1,0,Electric,10613048,7864
€255000,Dokter Honore Dewolfstraat 23,2,C,228,No,Yes,0,0,28,3,1995,As new,0,1,0,No,1,0,0,10659669,9820
€690000,Dokter Honore Dewolfstraat 23,4,C,295,No,Yes,0,2038,48,4,1982,Just renovated,0,1,0,Yes,4,0,Gas,10659668,9700
€225000,Dokter Honore Dewolfstraat 23,4,F,596,No,Yes,0,289,35,3,0,0,0,1,0,No,0,0,Gas,10659667,9750
€119000,Westlaan 466,3,E,431,No,0,0,0,0,0,0,To renovate,0,1,0,No,0,0,0,10659666,8800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10587860,9160
€220000,Oude Vismijn 2a,3,F,1014,0,0,0,495,0,0,1918,To renovate,0,0,0,No,0,0,0,10659664,9160
€219000,Oude Vismijn 2a,2,D,382,0,0,0,112,0,0,1920,To be done up,0,0,0,No,0,0,0,10659663,9160
€349000,Stationstraat 4/1,4,D,361,No,0,0,975,0,0,1951,As new,0,1,0,No,0,0,Gas,10659660,8770
€289000,Chaussée de Tongres 325,4,Not specified,Not specified,0,0,0,50,0,2,0,To renovate,0,0,4,0,4,Not installed,0,8,3
€325000,Dendermondsesteenweg 28,3,B,136,No,0,37,115,18,0,1953,Just renovated,0,1,0,No,1,0,Gas,10659648,9340
€375000,Dendermondsesteenweg 28,6,C,300,0,0,80,1080,0,0,1933,0,0,1,0,Yes,1,0,Gas,10659647,9260
€1475000,Muntplein 2,12,Not specified,Not specified,0,Yes,0,0,0,0,0,0,0,12,0,Yes,0,0,0,10659642,8020
€195000,Hoegaardsestraat 114,2,Not specified,Not specified,No,0,0,593,0,3,1955,0,0,0,0,No,2,Installed,0,10659639,3350
€395000,Stationsstraat 109,4,B,168,No,0,0,531,0,3,1956,Good,0,2,0,No,2,Installed,Gas,10659638,3621
€669000,Stationsstraat 109,3,B,148,No,0,0,0,0,4,2003,As new,0,1,0,No,2,Installed,Gas,10659637,3770
€145000,Elisabethlaan 21/23,2,B,129,No,0,0,0,0,2,1974,Good,0,1,0,No,1,Installed,Gas,10659635,8800
€25.000,Meyskensstraat 222,2,B,193,0,0,80,0,0,2,2009,Good,0,1,0,0,1,0,Gas,10659632,1785
€255000,Van Iseghemlaan 59,2,B,196,0,0,0,0,0,0,1968,0,0,0,0,No,0,0,0,10659631,8400
€259000,Nieuwpoortstraat 14,1,Not specified,Not specified,0,Yes,0,0,0,0,2014,As new,0,1,0,No,1,0,Gas,10659622,8540
€266000,Albert I Laan 234,1,C,250,No,0,0,0,0,0,1973,Just renovated,0,1,0,No,0,Hyper equipped,Electric,10659616,8620
€315000,Albert I Laan 234,2,C,227,Yes,Yes,0,0,0,0,2003,As new,0,1,0,No,1,Installed,Electric,10659615,8430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10493655,8800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10493654,8800
€179000,Guldenstraat 22,3,Not specified,Not specified,0,0,0,0,0,2,0,Good,0,1,0,0,1,Installed,Fuel oil,10659614,2500
€288120,St-Amandsstraat 23,2,Not specified,Not specified,0,0,5,0,42,0,0,0,0,1,0,No,1,0,0,10659613,8610
€530403,St-Amandsstraat 23,2,Not specified,Not specified,0,0,112,0,54,0,0,0,0,2,0,No,2,0,0,10659612,8610
€515000,Gentseweg 91,2,C,210,No,0,0,0,0,0,1969,To be done up,0,0,0,No,0,0,0,10546830,8793
€355000,Brusselsesteenweg 690,6,Not specified,Not specified,No,0,0,0,38,0,1961,0,0,2,0,No,2,0,Gas,10488762,9800
€355000,Brusselsesteenweg 690,6,Not specified,Not specified,No,0,0,424,38,0,1961,0,0,2,0,No,2,0,Gas,10488761,9800
€355000,Brusselsesteenweg 690,6,Not specified,Not specified,No,0,0,424,38,0,1961,0,0,2,0,No,2,0,Gas,10488756,9800
€329000,Keizersplein 21,3,B,126,0,Yes,0,240,0,0,0,Just renovated,0,1,0,Yes,2,Installed,Gas,10659603,9308
€399000,Keizersplein 21,3,Not specified,Not specified,0,Yes,0,297,0,0,1962,Just renovated,0,1,0,Yes,2,Installed,Gas,10659601,9200
€661,Keizersplein 21,3,F,598,0,0,0,90,0,0,0,To be done up,0,1,0,No,0,Semi equipped,Gas,10659600,9000
€35000.Shared,Zeelaan 212,2,C,208,No,Yes,0,0,0,0,2005,As new,0,1,0,No,1,0,Gas,10659599,8670
€585000,Kasteelstraat 198,5,B,127,0,Yes,0,1070,0,0,1989,As new,0,2,0,No,1,0,Gas,10659596,9120
€139950,"Stationstraat, 33",1,D,336,Yes,Yes,0,0,0,0,1998,As new,0,1,0,No,1,Installed,Electric,8420,20
€300000,Rue de Wynants 9,3,Not specified,Not specified,No,Yes,0,0,0,0,0,Good,0,2,0,No,0,0,Fuel oil,2061,155
